Date,Hour,MachineID,ProductID,LocationID,PlannedUnits,ActualUnits,DowntimeMinutes,DefectUnits
2025-02-23,5,M04,P03,L04,198,96,27,7
2025-02-23,5,M05,P01,L04,185,174,0,8
2025-02-23,5,M06,P03,L01,171,148,0,1
2025-02-23,5,M07,P02,L02,108,155,9,7
2025-02-23,5,M08,P02,L01,118,130,16,1
2025-02-23,5,M09,P05,L02,105,141,1,7
2025-02-23,5,M10,P03,L04,149,174,3,7
2025-02-23,6,M01,P03,L01,177,87,25,8
2025-02-23,6,M02,P01,L03,162,160,16,3
2025-02-23,6,M03,P01,L02,151,90,26,8
2025-02-23,6,M04,P04,L02,145,171,19,5
2025-02-23,6,M05,P05,L02,167,158,8,7
2025-02-23,6,M06,P01,L05,100,110,24,3
2025-02-23,6,M07,P05,L03,114,184,24,2
2025-02-23,6,M08,P03,L04,146,146,19,1
2025-02-23,6,M09,P02,L05,176,193,27,9
2025-02-23,6,M10,P02,L02,199,194,24,4
2025-02-23,7,M01,P01,L04,165,94,22,7
2025-02-23,7,M02,P02,L05,113,111,11,5
2025-02-23,7,M03,P04,L04,181,178,25,5
2025-02-23,7,M04,P03,L04,161,192,27,2
2025-02-23,7,M05,P04,L01,143,83,26,0
2025-02-23,7,M06,P01,L05,111,150,21,9
2025-02-23,7,M07,P01,L05,196,181,15,1
2025-02-23,7,M08,P05,L05,147,112,20,9
2025-02-23,7,M09,P05,L05,165,179,28,5
2025-02-23,7,M10,P03,L01,140,166,5,0
2025-02-23,8,M01,P04,L04,132,108,24,7
2025-02-23,8,M02,P02,L05,186,193,22,3
2025-02-23,8,M03,P03,L03,125,195,9,5
2025-02-23,8,M04,P02,L02,117,170,17,0
2025-02-23,8,M05,P03,L05,106,160,18,7
2025-02-23,8,M06,P04,L01,193,157,21,1
2025-02-23,8,M07,P02,L01,185,131,24,0
2025-02-23,8,M08,P02,L01,150,122,5,2
2025-02-23,8,M09,P04,L01,163,169,1,3
2025-02-23,8,M10,P05,L03,166,88,11,7
2025-02-23,9,M01,P02,L03,136,164,4,7
2025-02-23,9,M02,P03,L03,155,184,20,9
2025-02-23,9,M03,P04,L05,197,111,26,3
2025-02-23,9,M04,P01,L02,167,116,10,3
2025-02-23,9,M05,P05,L04,166,191,29,8
2025-02-23,9,M06,P01,L01,100,82,8,7
2025-02-23,9,M07,P01,L05,120,102,12,9
2025-02-23,9,M08,P05,L01,171,183,29,2
2025-02-23,9,M09,P02,L05,182,143,2,5
2025-02-23,9,M10,P02,L04,114,153,20,1
2025-02-23,10,M01,P03,L03,104,135,18,6
2025-02-23,10,M02,P04,L05,157,185,9,3
2025-02-23,10,M03,P04,L02,103,148,13,8
2025-02-23,10,M04,P05,L01,120,92,1,2
2025-02-23,10,M05,P04,L05,164,125,2,0
2025-02-23,10,M06,P01,L01,183,99,3,8
2025-02-23,10,M07,P03,L05,187,99,11,5
2025-02-23,10,M08,P01,L02,184,103,16,1
2025-02-23,10,M09,P04,L03,187,115,12,7
2025-02-23,10,M10,P03,L01,193,195,4,8
2025-02-23,11,M01,P05,L02,170,114,11,9
2025-02-23,11,M02,P01,L02,134,103,0,4
2025-02-23,11,M03,P03,L05,143,125,12,4
2025-02-23,11,M04,P02,L04,106,162,14,9
2025-02-23,11,M05,P04,L01,158,163,3,9
2025-02-23,11,M06,P01,L02,134,167,11,6
2025-02-23,11,M07,P04,L01,131,174,0,3
2025-02-23,11,M08,P05,L02,196,112,4,1
2025-02-23,11,M09,P02,L01,194,150,14,3
2025-02-23,11,M10,P05,L04,122,186,22,1
2025-02-23,12,M01,P03,L03,149,126,18,8
2025-02-23,12,M02,P05,L04,112,117,3,4
2025-02-23,12,M03,P05,L02,194,98,4,8
2025-02-23,12,M04,P01,L05,184,184,6,8
2025-02-23,12,M05,P02,L02,161,132,2,1
2025-02-23,12,M06,P05,L01,128,176,1,1
2025-02-23,12,M07,P04,L04,113,197,7,2
2025-02-23,12,M08,P02,L02,139,88,24,5
2025-02-23,12,M09,P02,L02,161,153,24,4
2025-02-23,12,M10,P05,L01,139,99,12,6
2025-02-23,13,M01,P02,L01,143,135,25,0
2025-02-23,13,M02,P04,L02,120,116,22,9
2025-02-23,13,M03,P01,L04,137,80,10,0
2025-02-23,13,M04,P04,L04,146,148,9,9
2025-02-23,13,M05,P02,L01,170,170,17,5
2025-02-23,13,M06,P02,L01,159,187,4,1
2025-02-23,13,M07,P02,L01,100,88,24,7
2025-02-23,13,M08,P01,L04,101,80,27,9
2025-02-23,13,M09,P02,L03,123,131,21,3
2025-02-23,13,M10,P03,L05,172,158,27,4
2025-02-23,14,M01,P02,L01,142,176,13,8
2025-02-23,14,M02,P02,L02,119,185,15,2
2025-02-23,14,M03,P03,L03,186,194,2,2
2025-02-23,14,M04,P05,L01,122,183,16,8
2025-02-23,14,M05,P05,L05,168,164,1,5
2025-02-23,14,M06,P03,L03,161,113,5,8
2025-02-23,14,M07,P03,L01,143,149,15,6
2025-02-23,14,M08,P02,L02,142,190,28,5
2025-02-23,14,M09,P01,L04,140,152,24,1
2025-02-23,14,M10,P05,L02,189,140,22,4
2025-02-23,15,M01,P01,L01,125,198,25,4
2025-02-23,15,M02,P01,L03,122,131,26,7
2025-02-23,15,M03,P01,L01,173,195,5,3
2025-02-23,15,M04,P05,L01,102,188,23,9
2025-02-23,15,M05,P01,L01,158,117,9,7
2025-02-23,15,M06,P04,L02,144,112,19,1
2025-02-23,15,M07,P04,L03,166,149,28,6
2025-02-23,15,M08,P01,L03,184,194,11,0
2025-02-23,15,M09,P02,L01,173,199,19,9
2025-02-23,15,M10,P02,L03,195,120,3,8
2025-02-23,16,M01,P05,L01,189,198,13,3
2025-02-23,16,M02,P04,L04,184,191,26,8
2025-02-23,16,M03,P02,L05,164,99,25,2
2025-02-23,16,M04,P05,L03,198,190,3,4
2025-02-23,16,M05,P03,L04,165,148,17,1
2025-02-23,16,M06,P02,L02,143,198,8,2
2025-02-23,16,M07,P01,L01,160,96,0,3
2025-02-23,16,M08,P01,L02,156,117,4,4
2025-02-23,16,M09,P03,L03,174,155,11,1
2025-02-23,16,M10,P04,L03,138,195,13,5
2025-02-23,17,M01,P03,L01,176,181,16,7
2025-02-23,17,M02,P05,L04,141,161,18,6
2025-02-23,17,M03,P03,L04,128,146,1,1
2025-02-23,17,M04,P03,L02,146,179,24,9
2025-02-23,17,M05,P01,L03,197,105,28,9
2025-02-23,17,M06,P01,L01,119,94,7,0
2025-02-23,17,M07,P03,L03,115,173,21,7
2025-02-23,17,M08,P04,L02,117,99,7,3
2025-02-23,17,M09,P05,L05,123,126,17,2
2025-02-23,17,M10,P02,L04,195,180,4,0
2025-02-23,18,M01,P04,L01,126,96,13,4
2025-02-23,18,M02,P03,L02,155,91,25,7
2025-02-23,18,M03,P02,L04,162,177,7,8
2025-02-23,18,M04,P02,L02,137,128,10,2
2025-02-23,18,M05,P05,L05,198,82,24,4
2025-02-23,18,M06,P03,L04,182,138,1,4
2025-02-23,18,M07,P02,L04,117,158,15,3
2025-02-23,18,M08,P03,L04,121,83,11,4
2025-02-23,18,M09,P02,L03,190,120,15,3
2025-02-23,18,M10,P01,L02,153,161,26,6
2025-02-23,19,M01,P04,L01,156,178,14,0
2025-02-23,19,M02,P02,L03,187,103,26,0
2025-02-23,19,M03,P02,L01,169,110,24,5
2025-02-23,19,M04,P05,L01,116,88,25,6
2025-02-23,19,M05,P05,L02,144,103,22,6
2025-02-23,19,M06,P05,L04,197,98,13,8
2025-02-23,19,M07,P01,L04,189,163,28,7
2025-02-23,19,M08,P02,L02,109,115,6,7
2025-02-23,19,M09,P01,L01,173,190,22,5
2025-02-23,19,M10,P01,L02,130,181,12,2
2025-02-23,20,M01,P01,L04,179,91,8,7
2025-02-23,20,M02,P02,L05,102,179,10,9
2025-02-23,20,M03,P05,L01,155,98,22,7
2025-02-23,20,M04,P01,L03,186,93,18,0
2025-02-23,20,M05,P04,L03,145,190,6,3
2025-02-23,20,M06,P02,L02,113,164,10,8
2025-02-23,20,M07,P04,L02,108,171,16,1
2025-02-23,20,M08,P03,L03,165,101,22,3
2025-02-23,20,M09,P05,L05,189,142,8,2
2025-02-23,20,M10,P03,L02,193,180,27,8
2025-02-23,21,M01,P03,L01,188,100,14,0
2025-02-23,21,M02,P02,L01,116,150,24,1
2025-02-23,21,M03,P02,L02,180,157,2,4
2025-02-23,21,M04,P05,L03,155,180,5,1
2025-02-23,21,M05,P05,L04,106,96,9,8
2025-02-23,21,M06,P03,L01,188,125,4,6
2025-02-23,21,M07,P01,L01,163,162,24,4
2025-02-23,21,M08,P01,L05,107,189,12,6
2025-02-23,21,M09,P02,L02,143,127,6,1
2025-02-23,21,M10,P05,L01,109,195,8,1
2025-02-23,22,M01,P03,L05,197,172,9,8
2025-02-23,22,M02,P05,L04,171,187,3,6
2025-02-23,22,M03,P05,L03,134,199,21,3
2025-02-23,22,M04,P01,L01,181,137,12,8
2025-02-23,22,M05,P01,L04,173,183,13,9
2025-02-23,22,M06,P02,L03,111,110,12,1
2025-02-23,22,M07,P04,L02,157,182,19,1
2025-02-23,22,M08,P02,L04,136,146,2,0
2025-02-23,22,M09,P04,L03,143,165,26,5
2025-02-23,22,M10,P05,L04,183,117,12,4
2025-02-23,23,M01,P01,L02,195,127,13,1
2025-02-23,23,M02,P02,L01,151,101,4,1
2025-02-23,23,M03,P01,L01,196,181,25,6
2025-02-23,23,M04,P03,L01,129,120,0,1
2025-02-23,23,M05,P02,L04,173,138,19,1
2025-02-23,23,M06,P02,L03,142,157,12,0
2025-02-23,23,M07,P02,L01,114,194,28,0
2025-02-23,23,M08,P02,L02,158,115,5,1
2025-02-23,23,M09,P05,L05,168,162,1,6
2025-02-23,23,M10,P04,L04,174,125,8,3
2025-02-23,24,M01,P04,L02,198,188,13,0
2025-02-23,24,M02,P05,L03,160,81,20,8
2025-02-23,24,M03,P03,L02,118,132,11,0
2025-02-23,24,M04,P05,L01,188,103,14,7
2025-02-23,24,M05,P05,L02,107,98,16,3
2025-02-23,24,M06,P02,L04,119,195,8,0
2025-02-23,24,M07,P05,L01,163,109,20,1
2025-02-23,24,M08,P04,L02,157,110,25,3
2025-02-23,24,M09,P04,L03,174,91,12,1
2025-02-23,24,M10,P01,L04,197,134,4,4
2025-02-24,1,M01,P03,L04,140,91,2,4
2025-02-24,1,M02,P05,L02,127,138,6,4
2025-02-24,1,M03,P05,L01,151,90,11,1
2025-02-24,1,M04,P03,L02,194,127,19,5
2025-02-24,1,M05,P01,L02,181,199,20,2
2025-02-24,1,M06,P04,L01,127,111,6,7
2025-02-24,1,M07,P01,L03,132,112,10,6
2025-02-24,1,M08,P05,L02,127,197,29,0
2025-02-24,1,M09,P05,L02,108,162,17,7
2025-02-24,1,M10,P05,L03,177,124,0,5
2025-02-24,2,M01,P03,L04,128,101,1,5
2025-02-24,2,M02,P01,L03,143,158,13,0
2025-02-24,2,M03,P04,L02,183,166,19,8
2025-02-24,2,M04,P01,L05,144,143,29,2
2025-02-24,2,M05,P01,L04,149,153,14,6
2025-02-24,2,M06,P05,L05,159,172,9,8
2025-02-24,2,M07,P05,L01,154,148,14,9
2025-02-24,2,M08,P01,L03,184,125,29,5
2025-02-24,2,M09,P05,L04,184,199,21,0
2025-02-24,2,M10,P04,L05,186,175,11,7
2025-02-24,3,M01,P02,L04,151,85,5,5
2025-02-24,3,M02,P03,L01,154,102,28,4
2025-02-24,3,M03,P04,L05,199,107,15,2
2025-02-24,3,M04,P03,L03,142,156,12,7
2025-02-24,3,M05,P05,L03,134,170,10,4
2025-02-24,3,M06,P02,L02,193,165,17,0
2025-02-24,3,M07,P02,L02,189,195,26,5
2025-02-24,3,M08,P04,L05,142,121,25,5
2025-02-24,3,M09,P01,L03,161,110,12,7
2025-02-24,3,M10,P04,L05,167,143,15,1
2025-02-24,4,M01,P03,L04,139,137,0,4
2025-02-24,4,M02,P04,L03,167,179,12,2
2025-02-24,4,M03,P02,L04,169,130,13,2
2025-02-24,4,M04,P02,L01,169,135,7,0
2025-02-24,4,M05,P01,L04,171,160,12,2
2025-02-24,4,M06,P03,L01,196,188,12,0
2025-02-24,4,M07,P03,L02,153,118,13,5
2025-02-24,4,M08,P04,L01,146,144,3,9
2025-02-24,4,M09,P02,L03,173,133,18,6
2025-02-24,4,M10,P03,L01,135,135,9,5
2025-02-24,5,M01,P05,L03,182,178,19,1
2025-02-24,5,M02,P04,L04,120,91,29,7
2025-02-24,5,M03,P05,L04,138,184,11,2
2025-02-24,5,M04,P02,L04,148,161,9,9
2025-02-24,5,M05,P04,L04,107,194,0,3
2025-02-24,5,M06,P01,L04,181,178,27,7
2025-02-24,5,M07,P01,L01,138,185,14,6
2025-02-24,5,M08,P05,L05,160,110,4,6
2025-02-24,5,M09,P03,L01,178,109,29,6
2025-02-24,5,M10,P05,L04,102,146,5,5
2025-02-24,6,M01,P03,L05,115,161,3,3
2025-02-24,6,M02,P05,L02,112,174,1,8
2025-02-24,6,M03,P03,L03,134,128,11,4
2025-02-24,6,M04,P03,L02,116,169,3,0
2025-02-24,6,M05,P02,L01,171,169,10,3
2025-02-24,6,M06,P03,L02,137,122,15,9
2025-02-24,6,M07,P01,L01,116,130,8,3
2025-02-24,6,M08,P01,L01,174,197,14,4
2025-02-24,6,M09,P03,L04,159,168,3,6
2025-02-24,6,M10,P04,L01,105,167,22,4
2025-02-24,7,M01,P02,L04,100,172,16,4
2025-02-24,7,M02,P02,L01,105,137,22,7
2025-02-24,7,M03,P01,L03,182,127,17,6
2025-02-24,7,M04,P02,L01,191,141,20,8
2025-02-24,7,M05,P01,L01,160,89,20,1
2025-02-24,7,M06,P05,L01,113,102,6,9
2025-02-24,7,M07,P02,L01,142,176,23,7
2025-02-24,7,M08,P03,L04,173,190,11,1
2025-02-24,7,M09,P05,L01,162,120,17,5
2025-02-24,7,M10,P01,L03,122,83,6,8
2025-02-24,8,M01,P01,L01,174,134,25,1
2025-02-24,8,M02,P02,L04,133,199,5,0
2025-02-24,8,M03,P03,L01,149,147,24,7
2025-02-24,8,M04,P01,L04,157,195,2,2
2025-02-24,8,M05,P01,L01,134,131,0,2
2025-02-24,8,M06,P05,L01,151,127,25,6
2025-02-24,8,M07,P03,L02,123,199,16,5
2025-02-24,8,M08,P05,L02,195,199,24,7
2025-02-24,8,M09,P01,L05,112,168,9,9
2025-02-24,8,M10,P02,L02,184,102,11,6
2025-02-24,9,M01,P04,L03,157,168,11,3
2025-02-24,9,M02,P02,L02,183,81,27,0
2025-02-24,9,M03,P03,L01,199,173,24,8
2025-02-24,9,M04,P01,L05,102,111,0,9
2025-02-24,9,M05,P04,L05,137,175,5,8
2025-02-24,9,M06,P01,L04,160,94,19,7
2025-02-24,9,M07,P02,L02,177,199,1,7
2025-02-24,9,M08,P03,L05,158,141,28,6
2025-02-24,9,M09,P03,L04,161,180,3,5
2025-02-24,9,M10,P01,L01,123,156,23,8
2025-02-24,10,M01,P02,L05,177,106,4,7
2025-02-24,10,M02,P05,L01,153,94,3,8
2025-02-24,10,M03,P04,L04,194,126,4,0
2025-02-24,10,M04,P02,L04,198,119,6,9
2025-02-24,10,M05,P03,L01,171,102,14,1
2025-02-24,10,M06,P04,L02,193,115,14,1
2025-02-24,10,M07,P05,L01,187,160,0,7
2025-02-24,10,M08,P01,L05,126,99,17,8
2025-02-24,10,M09,P03,L02,124,192,0,3
2025-02-24,10,M10,P01,L02,121,167,0,9
2025-02-24,11,M01,P01,L02,162,157,23,5
2025-02-24,11,M02,P01,L01,116,136,13,2
2025-02-24,11,M03,P02,L04,102,132,12,4
2025-02-24,11,M04,P01,L02,120,187,18,7
2025-02-24,11,M05,P02,L02,183,110,12,5
2025-02-24,11,M06,P01,L04,112,167,7,1
2025-02-24,11,M07,P04,L03,169,197,27,9
2025-02-24,11,M08,P05,L05,120,181,5,2
2025-02-24,11,M09,P05,L03,198,91,22,5
2025-02-24,11,M10,P03,L05,119,170,4,6
2025-02-24,12,M01,P03,L03,159,140,9,5
2025-02-24,12,M02,P01,L05,183,167,19,9
2025-02-24,12,M03,P02,L03,185,118,22,0
2025-02-24,12,M04,P05,L04,118,137,25,0
2025-02-24,12,M05,P03,L05,187,126,13,2
2025-02-24,12,M06,P01,L05,113,87,10,8
2025-02-24,12,M07,P05,L05,144,82,12,8
2025-02-24,12,M08,P01,L04,178,170,17,7
2025-02-24,12,M09,P04,L02,104,136,23,0
2025-02-24,12,M10,P04,L03,168,107,23,6
2025-02-24,13,M01,P04,L02,186,148,21,7
2025-02-24,13,M02,P01,L05,196,116,0,0
2025-02-24,13,M03,P05,L01,108,97,5,4
2025-02-24,13,M04,P03,L04,169,142,2,1
2025-02-24,13,M05,P04,L05,192,115,15,3
2025-02-24,13,M06,P01,L05,198,136,2,0
2025-02-24,13,M07,P05,L05,109,108,23,8
2025-02-24,13,M08,P05,L02,100,115,18,5
2025-02-24,13,M09,P05,L02,171,90,4,4
2025-02-24,13,M10,P05,L03,183,185,8,1
2025-02-24,14,M01,P04,L01,189,91,18,8
2025-02-24,14,M02,P03,L03,192,118,12,1
2025-02-24,14,M03,P04,L03,174,171,29,8
2025-02-24,14,M04,P04,L04,126,190,20,9
2025-02-24,14,M05,P05,L03,133,141,14,4
2025-02-24,14,M06,P03,L02,160,117,5,4
2025-02-24,14,M07,P01,L01,163,150,15,0
2025-02-24,14,M08,P04,L05,114,99,21,9
2025-02-24,14,M09,P01,L04,130,166,18,9
2025-02-24,14,M10,P03,L04,156,110,10,7
2025-02-24,15,M01,P05,L02,108,121,9,1
2025-02-24,15,M02,P05,L05,170,163,19,7
2025-02-24,15,M03,P01,L01,176,188,12,1
2025-02-24,15,M04,P02,L05,162,90,27,3
2025-02-24,15,M05,P01,L01,144,124,28,1
2025-02-24,15,M06,P05,L02,194,169,24,4
2025-02-24,15,M07,P04,L04,171,149,17,7
2025-02-24,15,M08,P05,L04,154,131,24,1
2025-02-24,15,M09,P02,L04,188,99,5,4
2025-02-24,15,M10,P04,L03,164,157,13,7
2025-02-24,16,M01,P04,L03,181,88,19,6
2025-02-24,16,M02,P05,L01,158,130,12,2
2025-02-24,16,M03,P05,L03,109,117,2,9
2025-02-24,16,M04,P01,L01,186,170,8,4
2025-02-24,16,M05,P05,L03,114,185,3,7
2025-02-24,16,M06,P03,L04,194,84,11,2
2025-02-24,16,M07,P04,L04,148,166,14,5
2025-02-24,16,M08,P03,L04,131,80,15,0
2025-02-24,16,M09,P04,L04,155,139,24,1
2025-02-24,16,M10,P01,L01,129,92,11,6
2025-02-24,17,M01,P02,L05,182,91,3,8
2025-02-24,17,M02,P02,L02,163,109,25,1
2025-02-24,17,M03,P01,L05,130,135,29,7
2025-02-24,17,M04,P03,L05,164,177,13,8
2025-02-24,17,M05,P03,L02,135,172,2,4
2025-02-24,17,M06,P02,L02,110,195,7,3
2025-02-24,17,M07,P02,L05,183,189,25,2
2025-02-24,17,M08,P04,L04,171,189,22,5
2025-02-24,17,M09,P04,L01,183,111,5,0
2025-02-24,17,M10,P02,L02,189,163,15,4
2025-02-24,18,M01,P02,L05,107,84,23,8
2025-02-24,18,M02,P03,L05,108,195,9,1
2025-02-24,18,M03,P02,L03,147,107,4,9
2025-02-24,18,M04,P01,L04,186,191,27,3
2025-02-24,18,M05,P05,L02,159,170,8,8
2025-02-24,18,M06,P05,L04,102,140,21,3
2025-02-24,18,M07,P05,L05,198,179,28,0
2025-02-24,18,M08,P01,L02,121,148,11,8
2025-02-24,18,M09,P01,L04,116,109,14,8
2025-02-24,18,M10,P04,L04,134,163,16,5
2025-02-24,19,M01,P02,L05,143,137,20,5
2025-02-24,19,M02,P04,L02,171,88,13,5
2025-02-24,19,M03,P04,L03,163,163,26,6
2025-02-24,19,M04,P03,L03,110,179,1,0
2025-02-24,19,M05,P05,L04,169,182,23,3
2025-02-24,19,M06,P02,L04,129,182,23,4
2025-02-24,19,M07,P01,L02,147,143,28,1
2025-02-24,19,M08,P04,L05,175,186,1,3
2025-02-24,19,M09,P05,L05,103,81,17,0
2025-02-24,19,M10,P04,L02,124,131,18,9
2025-02-24,20,M01,P01,L01,160,190,1,0
2025-02-24,20,M02,P05,L04,179,192,26,0
2025-02-24,20,M03,P04,L03,152,115,15,7
2025-02-24,20,M04,P01,L03,116,148,2,2
2025-02-24,20,M05,P02,L03,195,168,26,5
2025-02-24,20,M06,P03,L02,196,151,29,9
2025-02-24,20,M07,P05,L04,156,155,8,3
2025-02-24,20,M08,P03,L02,195,169,3,0
2025-02-24,20,M09,P02,L05,145,154,29,8
2025-02-24,20,M10,P05,L02,114,152,9,1
2025-02-24,21,M01,P03,L05,124,101,1,5
2025-02-24,21,M02,P02,L05,168,148,1,5
2025-02-24,21,M03,P01,L05,126,126,26,4
2025-02-24,21,M04,P04,L01,199,144,10,4
2025-02-24,21,M05,P05,L02,104,99,12,9
2025-02-24,21,M06,P01,L05,104,117,29,0
2025-02-24,21,M07,P05,L04,127,122,5,8
2025-02-24,21,M08,P05,L04,167,161,14,8
2025-02-24,21,M09,P03,L04,161,193,16,1
2025-02-24,21,M10,P03,L05,128,165,13,3
2025-02-24,22,M01,P05,L02,170,107,26,5
2025-02-24,22,M02,P02,L05,120,114,3,4
2025-02-24,22,M03,P01,L05,119,150,6,5
2025-02-24,22,M04,P01,L01,105,130,26,1
2025-02-24,22,M05,P04,L04,118,122,16,2
2025-02-24,22,M06,P04,L05,196,164,2,9
2025-02-24,22,M07,P05,L03,129,118,13,9
2025-02-24,22,M08,P05,L03,155,164,25,7
2025-02-24,22,M09,P03,L05,189,101,13,0
2025-02-24,22,M10,P03,L05,185,112,16,3
2025-02-24,23,M01,P02,L04,112,85,2,4
2025-02-24,23,M02,P03,L02,115,163,9,2
2025-02-24,23,M03,P04,L01,114,166,20,6
2025-02-24,23,M04,P03,L05,185,110,14,5
2025-02-24,23,M05,P01,L04,118,114,17,9
2025-02-24,23,M06,P03,L02,119,180,10,8
2025-02-24,23,M07,P03,L05,190,81,19,5
2025-02-24,23,M08,P05,L04,150,193,29,0
2025-02-24,23,M09,P02,L03,195,88,16,7
2025-02-24,23,M10,P04,L05,199,116,26,6
2025-02-24,24,M01,P04,L02,127,83,11,2
2025-02-24,24,M02,P04,L05,114,107,4,8
2025-02-24,24,M03,P03,L03,181,129,13,8
2025-02-24,24,M04,P04,L02,151,149,25,5
2025-02-24,24,M05,P01,L03,100,193,20,7
2025-02-24,24,M06,P01,L01,117,94,9,3
2025-02-24,24,M07,P05,L05,180,84,17,1
2025-02-24,24,M08,P01,L02,174,105,4,7
2025-02-24,24,M09,P02,L05,195,197,26,0
2025-02-24,24,M10,P01,L02,146,150,26,1
2025-02-25,1,M01,P02,L02,135,167,22,1
2025-02-25,1,M02,P03,L02,158,131,9,0
2025-02-25,1,M03,P04,L02,192,130,24,3
2025-02-25,1,M04,P02,L03,151,113,11,3
2025-02-25,1,M05,P04,L02,146,189,10,7
2025-02-25,1,M06,P01,L03,124,143,27,1
2025-02-25,1,M07,P02,L04,176,96,27,3
2025-02-25,1,M08,P01,L02,107,81,23,9
2025-02-25,1,M09,P05,L01,198,165,10,4
2025-02-25,1,M10,P04,L01,108,93,9,5
2025-02-25,2,M01,P03,L01,127,173,28,0
2025-02-25,2,M02,P04,L04,110,105,19,3
2025-02-25,2,M03,P05,L01,140,146,11,1
2025-02-25,2,M04,P02,L04,194,185,6,5
2025-02-25,2,M05,P05,L02,132,86,29,5
2025-02-25,2,M06,P05,L05,192,114,26,4
2025-02-25,2,M07,P03,L04,186,134,12,9
2025-02-25,2,M08,P05,L02,179,155,22,1
2025-02-25,2,M09,P02,L04,196,97,14,0
2025-02-25,2,M10,P01,L05,124,110,10,3
2025-02-25,3,M01,P03,L02,193,168,3,0
2025-02-25,3,M02,P04,L02,190,112,5,6
2025-02-25,3,M03,P03,L01,186,159,26,1
2025-02-25,3,M04,P03,L02,194,131,10,7
2025-02-25,3,M05,P05,L03,114,107,19,9
2025-02-25,3,M06,P02,L02,156,131,4,1
2025-02-25,3,M07,P02,L02,157,177,8,4
2025-02-25,3,M08,P04,L03,166,109,18,9
2025-02-25,3,M09,P05,L03,141,138,23,2
2025-02-25,3,M10,P01,L05,156,132,5,0
2025-02-25,4,M01,P04,L04,145,83,14,0
2025-02-25,4,M02,P04,L04,100,156,29,9
2025-02-25,4,M03,P01,L04,149,81,5,9
2025-02-25,4,M04,P05,L04,137,155,18,1
2025-02-25,4,M05,P04,L03,111,175,19,3
2025-02-25,4,M06,P02,L04,193,101,5,9
2025-02-25,4,M07,P01,L03,163,94,29,9
2025-02-25,4,M08,P02,L05,194,101,21,8
2025-02-25,4,M09,P02,L05,178,188,20,2
2025-02-25,4,M10,P02,L03,181,93,21,7
2025-02-25,5,M01,P03,L05,163,135,7,9
2025-02-25,5,M02,P02,L02,190,113,28,9
2025-02-25,5,M03,P01,L04,184,121,3,2
2025-02-25,5,M04,P05,L05,109,199,26,1
2025-02-25,5,M05,P01,L04,169,133,18,0
2025-02-25,5,M06,P05,L04,175,109,16,2
2025-02-25,5,M07,P01,L02,134,88,6,7
2025-02-25,5,M08,P05,L05,189,199,27,1
2025-02-25,5,M09,P04,L01,118,88,21,5
2025-02-25,5,M10,P01,L05,136,158,27,6
2025-02-25,6,M01,P04,L04,129,97,28,8
2025-02-25,6,M02,P01,L01,117,177,28,1
2025-02-25,6,M03,P01,L04,139,195,23,9
2025-02-25,6,M04,P03,L01,198,148,6,6
2025-02-25,6,M05,P01,L01,177,178,0,5
2025-02-25,6,M06,P02,L04,186,97,13,8
2025-02-25,6,M07,P04,L05,163,116,2,6
2025-02-25,6,M08,P03,L01,178,118,4,3
2025-02-25,6,M09,P02,L05,138,124,12,6
2025-02-25,6,M10,P04,L05,180,163,13,9
2025-02-25,7,M01,P02,L01,101,184,5,5
2025-02-25,7,M02,P03,L01,187,83,6,8
2025-02-25,7,M03,P05,L03,143,188,20,7
2025-02-25,7,M04,P02,L05,135,178,16,2
2025-02-25,7,M05,P05,L02,113,159,16,3
2025-02-25,7,M06,P01,L01,134,165,20,0
2025-02-25,7,M07,P02,L02,131,102,5,5
2025-02-25,7,M08,P05,L01,195,160,3,9
2025-02-25,7,M09,P05,L03,183,177,22,5
2025-02-25,7,M10,P01,L03,148,195,3,6
2025-02-25,8,M01,P04,L05,139,120,21,3
2025-02-25,8,M02,P02,L02,122,181,3,3
2025-02-25,8,M03,P01,L02,131,100,5,9
2025-02-25,8,M04,P01,L01,184,186,28,4
2025-02-25,8,M05,P03,L01,195,138,3,2
2025-02-25,8,M06,P03,L03,164,128,16,6
2025-02-25,8,M07,P03,L05,194,171,26,2
2025-02-25,8,M08,P01,L03,197,171,11,6
2025-02-25,8,M09,P04,L02,146,168,22,7
2025-02-25,8,M10,P02,L03,182,181,19,3
2025-02-25,9,M01,P02,L04,147,154,25,8
2025-02-25,9,M02,P01,L03,131,176,6,9
2025-02-25,9,M03,P05,L04,185,187,3,2
2025-02-25,9,M04,P03,L02,157,181,13,5
2025-02-25,9,M05,P01,L04,122,91,27,9
2025-02-25,9,M06,P05,L04,195,134,19,8
2025-02-25,9,M07,P05,L02,117,199,24,2
2025-02-25,9,M08,P01,L05,105,162,21,8
2025-02-25,9,M09,P03,L03,179,169,6,3
2025-02-25,9,M10,P01,L04,118,171,24,0
2025-02-25,10,M01,P02,L05,101,167,21,6
2025-02-25,10,M02,P04,L03,199,163,11,5
2025-02-25,10,M03,P04,L04,128,140,19,0
2025-02-25,10,M04,P02,L01,175,153,23,0
2025-02-25,10,M05,P03,L02,195,135,24,3
2025-02-25,10,M06,P05,L04,182,154,0,1
2025-02-25,10,M07,P03,L05,118,149,27,5
2025-02-25,10,M08,P02,L04,132,193,8,5
2025-02-25,10,M09,P02,L03,186,80,29,7
